bookID,title,authors,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,average_rating
2315,Below the Root,Zilpha Keatley Snyder/Alton Raible,0689304579,9780689304576,eng,231,41,9,1975-01-01,Atheneum Books,4.08
2319,The Witches of Worm,Zilpha Keatley Snyder,0440802504,9780440802501,eng,183,40,12,1991-05-01,Dell Yearling,3.69
2322,The Deeper Meaning of Liff,Douglas Adams/John Lloyd,0307236013,9780307236012,eng,192,3986,85,2005-04-19,Three Rivers Press,3.93
2326,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),Douglas Adams,1597770078,9781597770071,eng,6,58,15,2005-09-30,Phoenix Audio,3.98
2327,The Letters of J.R.R. Tolkien,J.R.R. Tolkien/Humphrey Carpenter/Christopher Tolkien,0618056998,9780618056996,eng,502,4689,171,2000-06-06,Mariner Books,4.15
2329,The History of the Lord of the Rings (The History of Middle-earth #6-9),J.R.R. Tolkien/Christopher Tolkien,0618083553,9780618083558,en-US,1680,237,3,2000-09-01,Mariner Books,4.38
2330,The Languages of Tolkien's Middle-Earth,Ruth S. Noel/J.R.R. Tolkien,0395291305,9780395291306,eng,207,4685,74,1980-05-28,Houghton Mifflin Company,3.98
2331,The Lord of the Rings- 3 volumes set (The Lord of the Rings  #1-3),J.R.R. Tolkien,0618574999,9780618574995,en-US,1438,232,9,2005-06-01,Mariner Books,4.5
2333,Farmer Giles of Ham,J.R.R. Tolkien/Christina Scull/Wayne G. Hammond,0618009361,9780618009367,eng,127,5526,225,1999-11-15,Houghton Mifflin Harcourt,3.85
2336,Tandia,Bryce Courtenay,0140272925,9780140272925,eng,905,8461,369,1998-08-31,Penguin Books Australia Ltd.,4.05
2338,Matthew Flinders' Cat,Bryce Courtenay,0670910619,9780670910618,eng,611,2737,161,2002-12-31,Viking,3.8
2343,Solomon's Song (The Potato Factory  #3),Bryce Courtenay,0140271570,9780140271577,eng,671,3920,132,2001-08-31,Penguin Books Australia Ltd.,4.01
2348,An Introduction to Old Norse,E.V. Gordon/A.R. Taylor,0198111843,9780198111849,eng,412,104,7,1981-07-23,Oxford University Press,4.1
2353,Cold Counsel: Women in Old Norse Literature and Myth,Sarah M.  Anderson/Karen Swenson,0815319665,9780815319665,eng,320,19,2,2002-12-21,Routledge,3.68
2367,Brave Companions: Portraits in History,David McCullough,0671792768,9780671792763,eng,240,3460,482,1992-11-01,Simon Schuster,3.98
2368,Mornings on Horseback: The Story of an Extraordinary Family  a Vanished Way of Life  and the Unique Child Who Became Theodore Roosevelt,David McCullough,0671447548,9780671447540,eng,445,23064,1191,1982-05-12,Simon  Schuster,4.12
2370,John Adams,David McCullough,0684813637,9780684813639,en-US,752,1852,285,2001-05-01,Simon & Schuster,4.06
2371,The Johnstown Flood,David McCullough,0844662925,9780844662923,eng,302,14739,1199,1990-01-01,Peter Smith Publisher,4.11
2372,The Path Between the Seas: The Creation of the Panama Canal  1870-1914,David McCullough,0743262131,9780743262132,eng,697,12178,1042,2004-06-01,Simon  Schuster,4.2
2373,The Bone Collector (Lincoln Rhyme  #1),Jeffery Deaver,0451188454,9780451188458,eng,528,140014,1753,1998-04-01,Signet Book,4.19
2375,The Bone Collector's Son,Paul Yee,0761452427,9780761452423,eng,137,117,19,2004-01-01,Two Lions,3.27
2378,El Coleccionista De Huesos (Lincoln Rhyme  #1),Jeffery Deaver,8466305130,9788466305136,spa,640,26,2,2003-06-01,Punto de Lectura,4.19
2386,Moby Dick,Herman Melville/William Hootkins,9626343583,9789626343586,eng,25,67,17,2005-09-01,Naxos Audiobooks,3.5
2388,Moby-Dick,Jan Needle/Patrick Benson/Herman Melville,0763630187,9780763630188,eng,192,161,16,2006-09-12,Candlewick Press,3.71
2389,Moby Dick,Herman Melville/William Hootkins,0143058096,9780143058090,eng,6,8858,885,2005-06-16,Penguin Audio,3.5
2390,Moby-Dick,Herman Melville/Carl F. Hovde,1593080182,9781593080181,eng,707,1260,207,2003-04-01,Barnes  Noble Classics,3.5
2400,Herman Melville's Moby-Dick: A Routledge Study Guide and Sourcebook,Michael J. Davey/Duncan Wu,0415247713,9780415247719,eng,208,50,7,2003-09-18,Routledge,3.61
2404,Moby Dick: or The White Whale (Oxford Illustrated Classics),Geraldine McCaughrean/Victor G. Ambrus/Herman Melville,0192781537,9780192781536,eng,104,39,5,1998-04-16,Oxford University Press  USA,3.82
2407,Melville's Moby Dick: An American Nekyia (Studies in Jungian Psychology by Jungian Analysts),Edward F. Edinger,0919123708,9780919123700,eng,156,23,4,2004-04-30,Inner City Books,3.93
2409,Moby Dick: Or  the White Whale (Oxford Illustrated Classics Series),Geraldine McCaughrean/Victor G. Ambrus/Herman Melville,019274156X,9780192741561,eng,102,6,0,1997-04-03,Oxford University Press  USA,3.82
2411,Melville and the politics of identity: From *King Lear* to *Moby-Dick*,Julian Markels,0252063023,9780252063022,eng,164,0,0,1993-07-01,University of Illinois Press,3.33
2412,"Unpainted to the Last: ""Moby Dick"" and Twentieth-century American Art",Elizabeth A. Schultz,0700607420,9780700607426,eng,400,16,1,1995-10-20,University Press of Kansas,4.28
2423,Double Tap (Paul Madriani  #8),Steve Martini,0515139734,9780515139730,en-US,401,2790,159,2005-12-27,Jove Books,3.92
2430,The List,Steve Martini,0515121495,9780515121490,eng,451,12534,141,1997-12-01,Jove,3.96
2442,Witches Abroad (Discworld  #12; Witches #3),Terry Pratchett,0061020613,9780061020612,eng,374,58408,1272,2002-07-30,HarperTorch,4.22
2443,The Innocents Abroad,Mark Twain/Grover Gardner,0812967054,9780812967050,eng,560,8879,693,2003-02-11,Modern Library,3.86
2445,Teaching English Abroad,Susan  Griffith,1854583522,9781854583529,eng,576,38,6,2007-01-01,Vacation Work Publications,3.57
2452,Theocritus: Select Poems: Select Poems,Theocritus/Kenneth James Dover,0862921473,9780862921477,grc,395,1,1,1991-06-01,Bristol Classical Press,3.0
2473,The Shield. Catalogue of Women. Other Fragments. (Hesiod II),Hesiod/Glenn W. Most,0674996232,9780674996236,eng,434,33,1,2007-03-01,Harvard University Press,4.03
2486,Death and the King's Horseman,Wole Soyinka/Simon Gikandi,0393977617,9780393977615,en-US,254,259,30,2002-11-05,W. W. Norton & Company,3.76
2494,The Time Machine,H.G. Wells/Patrick Parrinder/Steven McLean/Marina Warner,0141439971,9780141439976,eng,104,3094,301,2005-03-31,Penguin Books Ltd,3.89
2495,The Time Machine,H.G. Wells/Cynthia Brantley Johnson/Benjamin Beard,0743487737,9780743487733,eng,150,372,36,2004-07-01,Simon  Schuster,3.89
2499,The Ultimate Time Machine: A Remote Viewer's Perception of Time & Predictions for the New Millennium,Joseph McMoneagle,157174102X,9781571741028,en-GB,275,68,6,1998-10-01,Hampton Roads Publishing Company,3.59
2501,The Time Machine,H.G. Wells/Melvin Burgess,0439436540,9780439436540,eng,123,284,35,2004-03-01,Scholastic Paperbacks,3.89
2504,The Complete Short Stories,H.G. Wells/John R. Hammond,1842124021,9781842124024,eng,864,875,33,2001-05-01,Orion Publishing,4.14
2506,Selected Stories,H.G. Wells/Ursula K. Le Guin,0812970756,9780812970753,en-US,432,80,11,2004-07-13,Modern Library,3.93
2508,Tono-Bungay,H.G. Wells/Edward Mendelson/Patrick Parrinder,0141441119,9780141441115,eng,414,856,111,2005-06-28,Penguin Classics,3.42
2519,The Name of the Rose (Everyman's Library (Cloth)),Umberto Eco,0307264890,9780307264893,en-US,560,1338,113,2006-09-26,Everyman's Library,4.12
2520,In the Name of Jesus: Reflections on Christian Leadership,Henri J.M. Nouwen,0824512596,9780824512590,en-US,120,8228,410,1992-10-01,Crossroad,4.34
2521,Blood Done Sign My Name: A True Story,Timothy B. Tyson,1400083117,9781400083114,eng,368,2594,403,2005-05-03,Broadway Books,4.15
2526,Blindness,José Saramago/Giovanni Pontiero,0156007754,9780156007757,eng,326,107455,7778,1999-10-04,Mariner Books,4.11
2527,The Gospel According to Jesus Christ,José Saramago/Giovanni Pontiero,0156001411,9780156001410,eng,377,799,107,1994-09-28,Harcourt,4.29
2528,All the Names,José Saramago/Margaret Jull Costa,0156010593,9780156010597,eng,245,11016,734,2001-10-05,Mariner Books,3.89
2529,The Tale of the Unknown Island,José Saramago/Peter Sís/Margaret Jull Costa,0156013037,9780156013031,eng,64,3331,242,2000-10-05,Mariner Books,3.89
2530,Baltasar and Blimunda,José Saramago/Giovanni Pontiero,0156005204,9780156005203,eng,346,6184,284,1998-10-16,Mariner Books,3.92
2531,The Cave,José Saramago/Margaret Jull Costa,0156028794,9780156028790,eng,307,7649,548,2003-10-15,Mariner Books,3.84
2535,The Stone Raft,José Saramago/Giovanni Pontiero,0156004011,9780156004015,en-US,292,308,30,1996-06-14,Mariner Books,3.8
2536,The Year of the Death of Ricardo Reis,José Saramago/Giovanni Pontiero,1860465021,9781860465024,eng,384,3826,191,1998-09-17,Vintage Classics,4.02
2538,El hombre duplicado,José Saramago/Pilar del Río,8466312803,9788466312806,spa,380,1295,106,2004-09-01,Punto de Lectura,3.89
2539,Ensayo sobre la lucidez,José Saramago/Pilar del Río,8466314741,9788466314749,spa,461,1744,124,2005-01-01,Punto de Lectura,3.8
2541,La caverna,José Saramago/Pilar del Río,846630679X,9788466306799,spa,441,842,69,2003-02-01,Punto de Lectura,3.84
2542,The History of the Siege of Lisbon,José Saramago/Giovanni Pontiero,0156006243,9780156006248,eng,314,331,62,1998-09-01,Mariner Books,3.81
2543,Las intermitencias de la muerte,José Saramago/Pilar del Río,9587043642,9789587043648,spa,274,2862,306,2005-12-01,Alfaguara,4.0
2545,The Treasured Writings of Kahlil Gibran,Kahlil Gibran,089009389X,9780890093894,eng,902,1432,45,2009-10-06,Castle Books,4.42
2547,The Prophet,Kahlil Gibran/جبران خليل جبران/Jihad El,000100039X,9780001000391,eng,127,184293,5418,2010-01-01,Rupa & Co,4.23
2549,A Tear and a Smile,Kahlil Gibran/جبران خليل جبران/H.M. Nahmad/Robert Hillyer,0394448049,9780394448046,eng,228,2094,104,1950-06-27,Alfred A.Knopf,4.03
2551,On the Road,Jack Kerouac,0143036386,9780143036388,eng,320,488,39,2005-09-06,Penguin Books,3.63
2552,On the Road,Jack Kerouac/Ann Charters,0141182679,9780141182674,eng,281,5575,502,2000-02-24,Penguin Books,3.63
2557,De Kooning: An American Master,Mark Stevens/Annalyn Swan,0375711163,9780375711169,eng,732,2732,105,2006-04-04,Knopf Publishing Group,4.11
2560,Willem de Kooning: Late Paintings,Julie Sylvester/David Sylvester,382960226X,9783829602266,eng,83,1,0,2006-09-01,Schirmer Mosel,5.0
2567,Aké: The Years of Childhood,Wole Soyinka,0679725407,9780679725404,eng,230,1284,90,1989-10-23,Vintage,3.93
2581,Ready for Anything: 52 Productivity Principles for Getting Things Done,David    Allen,0143034545,9780143034544,eng,165,3832,178,2004-12-28,Penguin Books,3.85
2584,The Facilitator's Book of Questions: Tools for Looking Together at Student and Teacher Work,David  Allen/Tina Blythe/Gene Thompson-Grove,0807744689,9780807744680,eng,142,54,4,2004-04-29,Teachers College Press,4.0
2586,Sun Tzu and the Art of Business: Six Strategic Principles for Managers,Sun Tzu/Mark McNeilly,0195137892,9780195137897,eng,272,125,13,2000-04-01,Oxford University Press  USA,3.89
2595,Marketing Warfare,Al Ries/Jack Trout,0071460829,9780071460828,eng,216,942,59,2005-12-13,McGraw-Hill Education,4.11
2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,0316346624,9780316346627,eng,301,633037,11898,2002-01-07,Back Bay Books,3.97
2613,Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.,Seth Godin/Malcolm Gladwell,0786887176,9780786887170,en-US,234,4600,88,2001-10-10,Hachette Books,3.98
2615,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business,Clayton M. Christensen/L.J. Ganser,0060521996,9780060521998,eng,286,32079,752,2003-01-07,Harper Paperbacks,3.99
2619,Great Expectations,Charles Dickens/David Trotter/Charlotte Mitchell,0141439564,9780141439563,eng,512,14228,668,2002-12-31,Penguin Books,3.77
2626,Great Expectations: Authoritative Text  Backgrounds  Contexts  Criticism,Charles Dickens/Edgar Rosenberg,0393960692,9780393960693,eng,776,573,38,1999-01-19,W.W. Norton & Company,3.77
2646,Luther and Erasmus: Free Will and Salvation (Library of Christian Classics),Erasmus/Martin Luther/Philip S. Watson/E. Gordon Rupp,0664241581,9780664241582,eng,364,108,13,1969-01-01,Westminster John Knox Press,3.8
2654,To Kill a Mockingbird,Harper Lee,0060935464,9780060935467,eng,323,10524,898,2005-07-05,Harper Perennial Modern Classics,4.27
2655,To Kill a Mockingbird,Harper Lee/Sissy Spacek,0060888695,9780060888695,eng,11,697,180,2006-08-22,Caedmon,4.27
2661,To Kill a Mockingbird,Harper Lee,0061205699,9780061205699,en-US,323,271,34,2006-10-17,Harper,4.27
2673,The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent,David H. Chilton,0761501665,9780761501664,eng,199,66,4,1995-09-20,Prima Lifestyles,4.02
2677,A Modest Proposal and Other Satirical Works,Jonathan Swift,0486287599,9780486287591,eng,64,13562,141,1996-02-02,Dover Publications,4.05
2678,Gulliver's Travels / A Modest Proposal,Jonathan Swift/Jesse Gale,1416500391,9781416500391,eng,416,2161,50,2005-08-01,Simon  Schuster,3.79
2680,Empire 2.0: A Modest Proposal for a United States of the West (Terra Nova),Xavier de C./Xavier de C./Joseph Rowe,1556434952,9781556434952,eng,144,3,0,2004-05-04,North Atlantic Books,4.67
2686,The Bostonians,Henry James/R.D. Gooder,0192834428,9780192834423,eng,504,85,12,1998-07-23,Oxford University Press,3.59
2687,Novels 1896–1899: The Other House / The Spoils of Poynton / What Maisie Knew / The Awkward Age,Henry James/Myra Jehlen,1931082308,9781931082303,eng,1035,25,4,2003-03-10,Library of America,4.28
2688,Novels 1901–1902: The Sacred Fount / The Wings of the Dove,Henry James/Leo Bersani,193108288X,9781931082884,eng,713,27,3,2006-02-02,Library of America,4.63
2692,Complete Stories 1892–1898,Henry James/John Hollander/David Bromwich,1883011094,9781883011093,eng,958,198,7,1996-01-01,Library of America,4.22
2696,The Canterbury Tales,Geoffrey Chaucer/Nevill Coghill,0140424385,9780140424386,eng,504,168559,2365,2003-01-30,Penguin Classics,3.49
2698,The Canterbury Tales,Geoffrey Chaucer/David  Wright,019283360X,9780192833600,eng,465,257,22,1998-07-09,Oxford University Press,3.49
2701,The Canterbury Tales (original-spelling edition),Geoffrey Chaucer/Jill Mann,014042234X,9780140422344,enm,1254,792,59,2005-04-07,Penguin Classics,3.49
2702,Chaucer's Canterbury Tales (Selected): An Interlinear Translation,Geoffrey Chaucer/Vincent Foster Hopper,0812000390,9780812000399,eng,530,73,5,1977-12-31,Barrons Educational Series,3.8
2705,Oxford Guides to Chaucer: The Canterbury Tales,Helen  Cooper,0198711557,9780198711551,eng,456,84,4,1996-05-23,Oxford University Press  USA,4.02
2706,Love Visions,Geoffrey Chaucer/Brian Stone,0140444084,9780140444087,eng,272,70,6,1983-05-26,Penguin Classics,3.61
2710,Chaucer's Canterbury Tales,Geoffrey Chaucer,0671475029,9780671475024,eng,383,36,5,1964-01-28,Washington Square Press,3.49
2711,The Riverside Chaucer,Geoffrey Chaucer/Larry Dean Benson/F.N. Robinson,0395290317,9780395290316,enm,1327,7760,152,1987-12-12,Houghton Mifflin,4.18
2713,The Portable Chaucer,Geoffrey Chaucer/Theodore Morrison,0140150811,9780140150810,eng,611,70,8,1977-05-26,Penguin Books,3.86
2715,Salt: A World History,Mark Kurlansky,0142001619,9780142001615,eng,484,50335,3012,2003-01-28,Penguin Books,3.74
2718,Salt in His Shoes: Michael Jordan in Pursuit of a Dream,Deloris Jordan/Kadir Nelson/Roslyn M. Jordan,0689834195,9780689834196,eng,32,1178,173,2003-11-01,Simon  Schuster Books for Young Readers,4.2
2719,The Book of Salt,Monique Truong,0618446885,9780618446889,eng,261,4411,629,2004-06-15,Mariner Books,3.52
2722,Cities of Salt (مدن الملح #1),Abdul Rahman Munif/Peter Theroux,039475526X,9780394755267,eng,627,856,105,1989-07-17,Vintage,4.13
2723,The Years of Rice and Salt,Kim Stanley Robinson,0553580078,9780553580075,eng,763,9344,995,2003-06-03,Bantam Books,3.73
2725,Illuminations: Essays and Reflections,Walter Benjamin/Hannah Arendt/Harry Zohn/Leon Wieseltier,0805202412,9780805202410,eng,288,9254,194,1969-01-13,Schocken,4.29
2727,Saul Steinberg: Illuminations,Saul Steinberg/Joel Smith/Charles Simic,0300115865,9780300115864,eng,288,39,5,2006-11-01,Yale University Press,4.51
2731,Advanced Global Illumination,Philip Dutre,1568813074,9781568813073,eng,366,17,2,2006-08-30,A K PETERS,4.5
2735,Snow Falling On Cedars,David Guterson,074754655X,9780747546559,eng,404,588,46,1999-10-21,Bloomsbury Publishing PLC,3.83
2743,The Lost Boy (Dave Pelzer #2),Dave Pelzer,1558745157,9781558745155,eng,331,52028,2513,1997-08-01,Health Communications Inc,4.1
2745,Real Boys: Rescuing Our Sons from the Myths of Boyhood,William S. Pollack/Mary Pipher,0805061835,9780805061833,en-US,480,1397,128,1999-05-10,Owl Publishing Company,3.83
2749,Microserfs,Douglas Coupland,0007179812,9780007179817,eng,371,442,38,2008-01-01,Harper Perennial,3.88
2756,New Media Language,Jean Aitchison/Diana M. Lewis,0415283043,9780415283045,eng,209,2,0,2003-05-22,Routledge,3.0
2761,The Denial of Death,Ernest Becker/Sam Keen/Daniel Goleman,0684832402,9780684832401,eng,336,6599,635,1997-05-08,Free Press,4.16
2767,A People's History of the United States,Howard Zinn,0060838655,9780060838652,eng,729,167321,4711,2005-08-02,Harper Perennial,4.08
2768,A People's History of the United States,Howard Zinn/Kathy Emery/Ellen Gordon Reeves,1565848268,9781565848269,eng,619,39,3,2003-07-01,The New Press,4.08
2770,A People's History of the United States: The Civil War to the Present,Howard Zinn/Kathy Emery/Ellen Gordon Reeves,1565847253,9781565847255,eng,496,22,0,2003-08-01,The New Press,4.0
2778,Graphic Design: A Concise History (World of Art),Richard Hollis,0500203474,9780500203477,en-US,232,675,12,2002-05-17,Thames  Hudson,4.0
2781,Immigrant Acts: On Asian American Cultural Politics,Lisa Lowe,0822318644,9780822318644,eng,272,206,9,1996-10-21,Duke University Press Books,4.0
2785,The Old Way of Seeing: How Architecture Lost Its Magic - And How to Get It Back,Jonathan Hale,039574010X,9780395740101,eng,256,81,12,1995-09-01,Mariner Books,3.92
2794,The Crying of Lot 49,Thomas Pynchon,006091307X,9780060913076,eng,152,57011,3332,2006-10-17,Harper Perennial,3.69
2802,E=mc²: A Biography of the World's Most Famous Equation,David Bodanis,0425181642,9780425181645,eng,337,6368,321,2000-10-01,Berkley Trade,4.09
2804,Passionate Minds,David Bodanis,0307237206,9780307237200,en-US,373,717,112,2006-10-10,Crown Publishing Group (NY),4.1
2810,Christian Mythmakers: C.S. Lewis  Madeleine L'Engle  J.R.R. Tolkien  George MacDonald  G.K. Chesterton  Charles Williams  Dante Alighieri  John Bunyan  Walter Wangerin  Robert Siegel  and Hannah Hurnard,Rolland Hein/Clyde S. Kilby,094089548X,9780940895485,eng,303,448,18,2002-12-01,Cornerstone Press Chicago,3.93
